date,rank,song,artist
1986-11-15,1,Through the Barricades,Spandau Ballet
1986-11-15,1,Don't Give Up,Peter Gabriel & Kate Bush
1986-11-22,1,The Final Countdown,Europe
1986-11-22,1,Take My Breath Away,Berlin
1986-11-22,1,You Take My Breath Away,Berlin
1986-11-22,1,Don't Give Up,Peter Gabriel & Kate Bush
1986-11-22,1,For America,Red Box
1986-11-22,1,Livin' on a Prayer,Bon Jovi
1986-11-22,1,"The Final Countdown"" ‡",Europe
1986-11-22,1,"Livin' on a Prayer"" ‡",Bon Jovi
1986-11-29,1,The Final Countdown,Europe
1986-11-29,1,For America,Red Box
1986-11-29,1,Sometimes,Erasure
1986-11-29,1,"Sometimes"" ‡",Erasure
1986-11-29,1,Each Time You Break My Heart,Nick Kamen
1986-11-29,1,French Kissin' in the U.S.A.,Debbie Harry
1986-11-29,1,"The Final Countdown"" ‡",Europe
1986-11-29,1,You Take My Breath Away,Berlin
1986-11-29,1,Take My Breath Away,Berlin
1986-12-06,1,The Skye Boat Song,Roger Whittaker & Des O'Connor
1986-12-06,1,The Final Countdown,Europe
1986-12-06,1,You Take My Breath Away,Berlin
1986-12-13,1,Caravan of Love,The Housemartins
1986-12-13,1,Open Your Heart,Madonna
1986-12-13,1,Shake You Down,Gregory Abbott
1986-12-13,1,The Rain,"Oran ""Juice"" Jones"
1986-12-13,1,"Caravan of Love"" ‡",The Housemartins
1986-12-13,1,"The Rain"" ‡","Oran ""Juice"" Jones"
1986-12-13,1,So Cold the Night,The Communards
1986-12-13,1,"Open Your Heart"" ‡",Madonna
1986-12-13,1,"Shake You Down"" ‡",Gregory Abbott
1986-12-13,1,The Final Countdown,Europe
1986-12-13,1,"Sometimes"" ‡",Erasure
1986-12-20,1,Caravan of Love,The Housemartins
1986-12-20,1,Open Your Heart,Madonna
1986-12-20,1,"Reet Petite"" ‡",Jackie Wilson
1986-12-20,1,"Open Your Heart"" ‡",Madonna
1986-12-20,1,"Cry Wolf"" ♦",A-ha
1986-12-20,1,Reet Petite,Jackie Wilson
1986-12-20,1,Cry Wolf,A-ha
1986-12-27,1,Reet Petite,Jackie Wilson
1986-12-27,1,"Cry Wolf"" ♦",A-ha
1986-12-27,1,Is This Love?,Alison Moyet
1986-12-27,1,Cry Wolf,A-ha
1986-12-27,1,"Open Your Heart"" ‡",Madonna
1986-12-27,1,"Reet Petite"" ‡",Jackie Wilson
1986-12-27,1,Caravan of Love,The Housemartins
1986-12-27,1,Open Your Heart,Madonna
1986-12-27,1,"Is This Love?"" ♦",Alison Moyet
1987-01-03,1,"Is This Love?"" ♦",Alison Moyet
1987-01-03,1,Reet Petite,Jackie Wilson
1987-01-03,1,"Reet Petite"" ‡",Jackie Wilson
1987-01-03,1,Is This Love?,Alison Moyet
1987-01-03,1,Caravan of Love,The Housemartins
1987-01-10,1,Big Fun,The Gap Band
1987-01-10,1,Is This Love?,Alison Moyet
1987-01-10,1,"Is This Love?"" ♦",Alison Moyet
1987-01-10,1,Reet Petite,Jackie Wilson
1987-01-10,1,"Reet Petite"" ‡",Jackie Wilson
1987-01-17,1,No More the Fool,Elkie Brooks
1987-01-17,1,Reet Petite,Jackie Wilson
1987-01-17,1,Jack Your Body,"Steve ""Silk"" Hurley"
1987-01-17,1,Surrender,Swing Out Sister
1987-01-17,1,Hymn to Her,The Pretenders
1987-01-17,1,C'est la Vie,Robbie Nevil
1987-01-24,1,No More the Fool,Elkie Brooks
1987-01-24,1,Real Wild Child,Iggy Pop
1987-01-24,1,Hymn to Her,The Pretenders
1987-01-24,1,It Didn't Matter,The Style Council
1987-01-24,1,Jack Your Body,"Steve ""Silk"" Hurley"
1987-01-24,1,Reet Petite,Jackie Wilson
1987-01-31,1,Jack Your Body,"Steve ""Silk"" Hurley"
1987-01-31,1,Almaz,Randy Crawford
1987-01-31,1,Down to Earth,Curiosity Killed the Cat
1987-01-31,1,"C'est La Vie"" ‡",Robbie Nevil
1987-01-31,1,Heartache,Pepsi & Shirlie
1987-01-31,1,I Knew You Were Waiting,George Michael & Aretha Franklin
1987-01-31,1,No More the Fool,Elkie Brooks
1987-02-07,1,Almaz,Randy Crawford
1987-02-07,1,Down to Earth,Curiosity Killed the Cat
1987-02-07,1,Heartache,Pepsi & Shirlie
1987-02-07,1,I Love My Radio,Taffy
1987-02-07,1,I Knew You Were Waiting,Aretha Franklin and George Michael
1987-02-14,1,You Sexy Thing,Hot Chocolate
1987-02-14,1,Male Stripper,Man 2 Man meets Man Parrish
1987-02-14,1,"The Music of the Night""/""Wishing You Were Somehow Here Again",Michael Crawford/Sarah Brightman
1987-02-14,1,It Doesn't Have to Be This Way,The Blow Monkeys
1987-02-14,1,I Knew You Were Waiting,Aretha Franklin and George Michael
1987-02-14,1,Down to Earth,Curiosity Killed the Cat
1987-02-21,1,When a Man Loves a Woman,Percy Sledge
1987-02-21,1,Stay Out of My Life,Five Star
1987-02-21,1,Male Stripper,Man 2 Man meets Man Parrish
1987-02-21,1,Stand by Me,Ben E. King
1987-02-21,1,I Knew You Were Waiting,Aretha Franklin and George Michael
1987-02-21,1,Running in the Family,Level 42
1987-02-28,1,Coming Around Again,Carly Simon
1987-02-28,1,When a Man Loves a Woman,Percy Sledge
1987-02-28,1,Crush on You,The Jets
1987-02-28,1,Stand by Me,Ben E. King
1987-02-28,1,Live It Up,Mental As Anything
1987-03-07,1,The Great Pretender,Freddie Mercury
1987-03-07,1,Stand by Me,Ben E. King
1987-03-07,1,I Get the Sweetest Feeling,Jackie Wilson
1987-03-07,1,Everything I Own,Boy George
1987-03-14,1,The Great Pretender,Freddie Mercury
1987-03-14,1,Everything I Own,Boy George
1987-03-14,1,Respectable,Mel and Kim
1987-03-14,1,I Get the Sweetest Feeling,Jackie Wilson
1987-03-14,1,Stand by Me,Ben E. King
1987-03-21,1,Everything I Own,Boy George
1987-03-21,1,Weak in the Presence of Beauty,Alison Moyet
1987-03-21,1,I Get the Sweetest Feeling,Jackie Wilson
1987-03-21,1,Moonlighting Theme,Al Jarreau
1987-03-28,1,Respectable,Mel and Kim
1987-03-28,1,Sign o' the Times,Prince
1987-03-28,1,Let's Wait Awhile,Janet Jackson
1987-03-28,1,Respect Yourself,Bruce Willis
1987-03-28,1,With or Without You,U2
1987-04-04,1,Lean on Me,Club Nouveau
1987-04-04,1,With or Without You,U2
1987-04-04,1,Let It Be,Ferry Aid
1987-04-04,1,La Isla Bonita,Madonna
1987-04-04,1,Respectable,Mel and Kim
1987-04-11,1,Let It Be,Ferry Aid
1987-04-11,1,La Isla Bonita,Madonna
1987-04-11,1,Lean on Me,Club Nouveau
1987-04-11,1,If You Let Me Stay,Terence Trent D'Arby
1987-04-11,1,Ever Fallen in Love,Fine Young Cannibals
1987-04-11,1,The Irish Rover,The Pogues & The Dubliners
1987-04-18,1,Let It Be,Ferry Aid
1987-04-18,1,If You Let Me Stay,Terence Trent D'Arby
1987-04-18,1,Can't Be with You Tonight,Judy Boucher
1987-04-18,1,Living in a Box,Living in a Box
1987-04-25,1,Can't Be with You Tonight,Judy Boucher
1987-04-25,1,La Isla Bonita,Madonna
1987-04-25,1,"Lean on Me"" ‡",Club Nouveau
1987-04-25,1,If You Let Me Stay,Terence Trent D'Arby
1987-04-25,1,The Slightest Touch,Five Star
1987-05-02,1,Sheila Take a Bow,The Smiths
1987-05-02,1,A Boy from Nowhere,Tom Jones
1987-05-02,1,Can't Be with You Tonight,Judy Boucher
1987-05-02,1,Another Step,Kim Wilde & Junior
1987-05-02,1,Nothing's Gonna Stop Us Now,Starship
1987-05-02,1,La Isla Bonita,Madonna
1987-05-09,1,So Strong,Labi Siffre
1987-05-09,1,To Be with You Again,Level 42
1987-05-09,1,Can't Be with You Tonight,Judy Boucher
1987-05-09,1,La Isla Bonita,Madonna
1987-05-09,1,"Can't Be with You Tonight"" ‡",Judy Boucher
1987-05-09,1,April Skies,The Jesus and Mary Chain
1987-05-09,1,Nothing's Gonna Stop Us Now,Starship
1987-05-16,1,Nothing's Gonna Stop Us Now,Starship
1987-05-16,1,So Strong,Labi Siffre
1987-05-16,1,Big Love,Fleetwood Mac
1987-05-23,1,Nothing's Gonna Stop Us Now,Starship
1987-05-23,1,Incommunicado,Marillion
1987-05-23,1,Shattered Dreams,Johnny Hates Jazz
1987-05-23,1,Big Love,Fleetwood Mac
1987-05-23,1,I Wanna Dance with Somebody,Whitney Houston
1987-05-30,1,Incommunicado,Marillion
1987-05-30,1,Hold Me Now,Johnny Logan
1987-05-30,1,Jack Mix II/III,Mirage
1987-05-30,1,Wishing I Was Lucky,Wet Wet Wet
1987-05-30,1,I Wanna Dance with Somebody,Whitney Houston
1987-05-30,1,Shattered Dreams,Johnny Hates Jazz
1987-05-30,1,Nothing's Gonna Stop Us Now,Starship
1987-06-06,1,Shattered Dreams,Johnny Hates Jazz
1987-06-06,1,Serious,Donna Allen
1987-06-06,1,Victim of Love,Erasure
1987-06-06,1,I Wanna Dance with Somebody,Whitney Houston
1987-06-06,1,Goodbye Stranger,Pepsi & Shirlie
1987-06-13,1,I Wanna Dance with Somebody,Whitney Houston
1987-06-13,1,I Still Haven't Found What I'm Looking For,U2
1987-06-13,1,I Want Your Sex,George Michael
1987-06-20,1,Under the Boardwalk,Bruce Willis
1987-06-20,1,You're the Voice,John Farnham
1987-06-20,1,Star Trekkin',The Firm
1987-06-20,1,I Wanna Dance with Somebody,Whitney Houston
1987-06-20,1,Nothing's Gonna Stop Me Now,Samantha Fox
1987-06-27,1,Nothing's Gonna Stop Me Now,Samantha Fox
1987-06-27,1,Star Trekkin',The Firm
1987-06-27,1,It's a Sin,Pet Shop Boys
1987-06-27,1,Misfit,Curiosity Killed the Cat
1987-06-27,1,Under the Boardwalk,Bruce Willis
1987-07-04,1,Star Trekkin',The Firm
1987-07-04,1,Is This Love,Whitesnake
1987-07-04,1,My Pretty One,Cliff Richard
1987-07-04,1,Wishing Well,Terence Trent D'Arby
1987-07-04,1,It's a Sin,Pet Shop Boys
1987-07-11,1,Always,Atlantic Starr
1987-07-11,1,It's a Sin,Pet Shop Boys
1987-07-11,1,Wishing Well,Terence Trent D'Arby
1987-07-11,1,The Living Daylights,A-ha
1987-07-18,1,It's a Sin,Pet Shop Boys
1987-07-18,1,Alone,Heart
1987-07-18,1,Sweetest Smile,Black
1987-07-18,1,F.L.M.,Mel and Kim
1987-07-18,1,Who's That Girl,Madonna
1987-07-18,1,Always,Atlantic Starr
1987-07-25,1,Jive Talkin',Boogie Box High
1987-07-25,1,La Bamba,Los Lobos
1987-07-25,1,F.L.M.,Mel and Kim
1987-07-25,1,It's a Sin,Pet Shop Boys
1987-07-25,1,Who's That Girl,Madonna
1987-08-01,1,Who's That Girl,Madonna
1987-08-01,1,Just Don't Want to Be Lonely,Freddie McGregor
1987-08-01,1,She's on It,Beastie Boys
1987-08-01,1,La Bamba,Los Lobos
1987-08-08,1,La Bamba,Los Lobos
1987-08-08,1,Labour of Love,Hue and Cry
1987-08-08,1,Call Me,Spagna
1987-08-08,1,She's on It,Beastie Boys
1987-08-08,1,I Just Can't Stop Loving You,Michael Jackson with Siedah Garrett
1987-08-08,1,True Faith,New Order
1987-08-15,1,Toy Boy,Sinitta
1987-08-15,1,Animal,Def Leppard
1987-08-15,1,La Bamba,Los Lobos
1987-08-15,1,I Just Can't Stop Loving You,Michael Jackson
1987-08-15,1,Labour of Love,Hue and Cry
1987-08-22,1,I Just Can't Stop Loving You,Michael Jackson
1987-08-22,1,Toy Boy,Sinitta
1987-08-22,1,Never Gonna Give You Up,Rick Astley
1987-08-22,1,Somewhere Out There,Linda Ronstadt & James Ingram
1987-08-22,1,Sweet Little Mystery,Wet Wet Wet
1987-08-22,1,What Have I Done to Deserve This?,Pet Shop Boys with Dusty Springfield
1987-08-29,1,"Never Gonna Give You Up"" †",Rick Astley
1987-08-29,1,Toy Boy,Sinitta
1987-08-29,1,What Have I Done to Deserve This?,Pet Shop Boys with Dusty Springfield
1987-08-29,1,Funkytown,Pseudo Echo
1987-08-29,1,Never Gonna Give You Up,Rick Astley
1987-08-29,1,I Just Can't Stop Loving You,Michael Jackson
1987-09-05,1,Never Gonna Give You Up,Rick Astley
1987-09-05,1,Heart and Soul,T'Pau
1987-09-05,1,Wonderful Life,Black
1987-09-05,1,Wipe Out,The Fat Boys & The Beach Boys
1987-09-05,1,"Never Gonna Give You Up"" †",Rick Astley
1987-09-12,1,Never Gonna Give You Up,Rick Astley
1987-09-12,1,"Never Gonna Give You Up"" †",Rick Astley
1987-09-12,1,Some People,Cliff Richard
1987-09-12,1,Where the Streets Have No Name,U2
1987-09-12,1,Casanova,LeVert
1987-09-19,1,"Pump Up the Volume""/""Anitina",M|A|R|R|S
1987-09-19,1,"Never Gonna Give You Up"" †",Rick Astley
1987-09-19,1,Causing a Commotion,Madonna
1987-09-19,1,Never Gonna Give You Up,Rick Astley
1987-09-26,1,Hey Matthew,Karel Fialka
1987-09-26,1,It's Over,Level 42
1987-09-26,1,"Never Gonna Give You Up"" †",Rick Astley
1987-09-26,1,"Pump Up the Volume""/""Anitina",M|A|R|R|S
1987-09-26,1,Never Gonna Give You Up,Rick Astley
1987-09-26,1,Bad,Michael Jackson
1987-09-26,1,Pump Up the Volume,M|A|R|R|S
1987-09-26,1,House Nation,The House Master Boyz & The Rude Boy of House
1987-10-03,1,House Nation,The House Master Boyz & The Rude Boy of House
1987-10-03,1,Pump Up the Volume,M|A|R|R|S
1987-10-03,1,Bad,Michael Jackson
1987-10-03,1,I Need Love,LL Cool J
1987-10-03,1,Full Metal Jacket,Abigail Mead & Nigel Goulding
1987-10-03,1,Crockett's Theme,Jan Hammer
1987-10-10,1,This Corrosion,The Sisters of Mercy
1987-10-10,1,Full Metal Jacket,Abigail Mead & Nigel Goulding
1987-10-10,1,Pump Up the Volume,M|A|R|R|S
1987-10-10,1,You Win Again,Bee Gees
1987-10-17,1,You Win Again,Bee Gees
1987-10-17,1,I Found Lovin',Fatback Band
1987-10-17,1,Crazy Crazy Nights,Kiss
1987-10-17,1,"I Want To Be Your Drill Instructor"" ‡",Abigail Mead and Nigel Goulding
1987-10-24,1,Mony Mony,Billy Idol
1987-10-24,1,Faith,George Michael
1987-10-24,1,You Win Again,Bee Gees
1987-10-24,1,The Circus,Erasure
1987-10-24,1,Love in the First Degree,Bananarama
1987-10-31,1,Walk the Dinosaur,Was
1987-10-31,1,Rent,Pet Shop Boys
1987-10-31,1,Little Lies,Fleetwood Mac
1987-10-31,1,Faith,George Michael
1987-10-31,1,You Win Again,Bee Gees
1987-11-07,1,You Win Again,Bee Gees
1987-11-07,1,"China in Your Hand"" ‡",T'Pau
1987-11-07,1,Got My Mind Set on You,George Harrison
1987-11-07,1,China in Your Hand,T'Pau
1987-11-07,1,Whenever You Need Somebody,Rick Astley
1987-11-07,1,Walk the Dinosaur,Was
1987-11-07,1,"Faith"" ‡",George Michael
1987-11-14,1,"Faith"" ‡",George Michael
1987-11-14,1,The Time of My Life,Bill Medley & Jennifer Warnes
1987-11-14,1,Barcelona,Freddie Mercury & Montserrat Caballé
1987-11-14,1,Never Can Say Goodbye,The Communards
1987-11-14,1,You Win Again,Bee Gees
1987-11-14,1,Got My Mind Set on You,George Harrison
1987-11-14,1,China in Your Hand,T'Pau
1987-11-14,1,"China in Your Hand"" ‡",T'Pau
1987-11-14,1,Whenever You Need Somebody,Rick Astley
1987-11-21,1,China in Your Hand,T'Pau
1987-11-21,1,"China in Your Hand"" ‡",T'Pau
1987-11-21,1,The Time of My Life,Bill Medley & Jennifer Warnes
1987-11-21,1,My Baby Just Cares for Me,Nina Simone
1987-11-21,1,Whenever You Need Somebody,Rick Astley
1987-11-21,1,Got My Mind Set on You,George Harrison
1987-11-21,1,So Emotional,Whitney Houston
1987-11-21,1,Never Can Say Goodbye,The Communards
1987-11-21,1,Jack Mix IV,Mirage
1987-11-23,1,Fairytale of New York,The Pogues featuring Kirsty MacColl
1987-11-28,1,Letter from America,The Proclaimers
1987-11-28,1,Here I Go Again,Whitesnake
1987-11-28,1,Criticize,Alexander O'Neal
1987-11-28,1,China in Your Hand,T'Pau
1987-11-28,1,Got My Mind Set on You,George Harrison
1987-11-28,1,"China in Your Hand"" ‡",T'Pau
1987-12-05,1,"China in Your Hand"" ‡",T'Pau
1987-12-05,1,What Do You Want to Make Those Eyes at Me For?,Shakin' Stevens
1987-12-05,1,China in Your Hand,T'Pau
1987-12-12,1,Once Upon a Long Ago,Paul McCartney
1987-12-12,1,When I Fall in Love,Rick Astley
1987-12-12,1,China in Your Hand,T'Pau
1987-12-12,1,Love Letters,Alison Moyet
1987-12-12,1,Always on My Mind,Pet Shop Boys
1987-12-12,1,The Way You Make Me Feel,Michael Jackson
1987-12-12,1,"Love Letters"" ‡",Alison Moyet
1987-12-12,1,"When I Fall in Love"" ‡",Rick Astley
1987-12-12,1,"The Way You Make Me Feel"" ‡",Michael Jackson
1987-12-12,1,"Always on My Mind"" ‡",Pet Shop Boys
1987-12-19,1,Fairytale of New York,The Pogues featuring Kirsty MacColl
1987-12-19,1,Rockin' Around the Christmas Tree,Comic Relief presents Mel & Kim performed by Kim Wilde & Mel Smith
1987-12-19,1,Who Found Who,Jellybean featuring Elisa Fiorillo
1987-12-19,1,Always on My Mind,Pet Shop Boys
1987-12-19,1,"The Way You Make Me Feel"" ‡",Michael Jackson
1987-12-19,1,The Look of Love,Madonna
1987-12-19,1,"Always on My Mind"" ‡",Pet Shop Boys
1987-12-19,1,The Way You Make Me Feel,Michael Jackson
1987-12-19,1,"Rockin' Around the Christmas Tree"" ‡",Comic Relief presents Mel & Kim performed by Kim Wilde & Mel Smith
1987-12-19,1,"Fairytale of New York"" ‡",The Pogues featuring Kirsty MacColl
1987-12-19,1,When I Fall in Love,Rick Astley
1987-12-19,1,"When I Fall in Love"" ‡",Rick Astley
1987-12-26,1,The Way You Make Me Feel,Michael Jackson
1987-12-26,1,Always on My Mind,Pet Shop Boys
1987-12-26,1,Rockin' Around the Christmas Tree,Comic Relief presents Mel & Kim performed by Kim Wilde & Mel Smith
1987-12-26,1,Fairytale of New York,The Pogues featuring Kirsty MacColl
1987-12-26,1,"When I Fall in Love"" ‡",Rick Astley
1987-12-26,1,"Heaven Is a Place on Earth"" ♦",Belinda Carlisle
1987-12-26,1,"The Way You Make Me Feel"" ‡",Michael Jackson
1987-12-26,1,When I Fall in Love,Nat King Cole
1987-12-26,1,"Fairytale of New York"" ‡",The Pogues featuring Kirsty MacColl
1987-12-26,1,"Rockin' Around the Christmas Tree"" ‡",Comic Relief presents Mel & Kim performed by Kim Wilde & Mel Smith
1987-12-26,1,"Always on My Mind"" ‡",Pet Shop Boys
1987-12-26,1,Heaven Is a Place on Earth,Belinda Carlisle
1987-12-26,1,"When I Fall in Love"" ♦",Nat King Cole
1988-01-02,1,"Always on My Mind"" ‡",Pet Shop Boys
1988-01-02,1,"When I Fall in Love"" ‡",Rick Astley
1988-01-02,1,"Heaven Is a Place on Earth"" ♦",Belinda Carlisle
1988-01-02,1,Heaven Is a Place on Earth,Belinda Carlisle
1988-01-02,1,Angel Eyes,Wet Wet Wet
1988-01-02,1,Always on My Mind,Pet Shop Boys
1988-01-09,1,House Arrest,Krush
1988-01-09,1,Always on My Mind,Pet Shop Boys
1988-01-09,1,Stutter Rap,Morris Minor and the Majors
1988-01-09,1,I Found Someone,Cher
1988-01-16,1,Rise to the Occasion,Climie Fisher
1988-01-16,1,Come into My Life,Joyce Sims
1988-01-16,1,Sign Your Name,Terence Trent D'arby
1988-01-16,1,All Day and All of the Night,The Stranglers
1988-01-16,1,Always on My Mind,Pet Shop Boys
1988-01-16,1,Heaven Is a Place on Earth,Belinda Carlisle
1988-01-23,1,All Day and All of the Night,The Stranglers
1988-01-23,1,Heaven Is a Place on Earth,Belinda Carlisle
1988-01-23,1,Rise to the Occasion,Climie Fisher
1988-01-23,1,I Think We're Alone Now,Tiffany
1988-01-30,1,Heaven Is a Place on Earth,Belinda Carlisle
1988-01-30,1,Rise to the Occasion,Climie Fisher
1988-01-30,1,When Will I Be Famous?,Bros
1988-01-30,1,Rok da House,Beatmasters featuring Cookie Crew
1988-01-30,1,I Think We're Alone Now,Tiffany
1988-01-30,1,O L'amour,Dollar
1988-02-06,1,Candle in the Wind,Elton John
1988-02-06,1,I Think We're Alone Now,Tiffany
1988-02-06,1,Shake Your Love,Debbie Gibson
1988-02-06,1,Tell It to My Heart,Taylor Dayne
1988-02-13,1,I Think We're Alone Now,Tiffany
1988-02-13,1,"Get Outta My Dreams, Get into My Car",Billy Ocean
1988-02-13,1,The Jack That House Built,Jack 'N' Chill
1988-02-13,1,I Should Be So Lucky,Kylie Minogue
1988-02-13,1,Say It Again,Jermaine Stewart
1988-02-20,1,I Should Be So Lucky,Kylie Minogue
1988-02-20,1,"Get Outta My Dreams, Get into My Car",Billy Ocean
1988-02-20,1,Beat Dis,Bomb the Bass
1988-02-20,1,Valentine,T'Pau
1988-02-27,1,Doctorin' the House,Coldcut featuring Yazz & The Plastic Population
1988-02-27,1,Together Forever,Rick Astley
1988-02-27,1,Gimme Hope Jo'anna,Eddy Grant
1988-02-27,1,Suedehead,Morrissey
1988-02-27,1,I Should Be So Lucky,Kylie Minogue
1988-02-27,1,Beat Dis,Bomb the Bass
1988-03-05,1,I Should Be So Lucky,Kylie Minogue
1988-03-05,1,Together Forever,Rick Astley
1988-03-05,1,"Beat Dis"" ‡",Bomb the Bass
1988-03-05,1,Joe le taxi,Vanessa Paradis
1988-03-12,1,I Should Be So Lucky,Kylie Minogue
1988-03-12,1,Crash,The Primitives
1988-03-12,1,That's the Way it Is,Mel and Kim
1988-03-12,1,"Together Forever"" ‡",Rick Astley
1988-03-19,1,Ship of Fools,Erasure
1988-03-19,1,Love Is Contagious,Taja Sevelle
1988-03-19,1,"Together Forever"" ‡",Rick Astley
1988-03-19,1,I Should Be So Lucky,Kylie Minogue
1988-03-19,1,Don't Turn Around,Aswad
1988-03-26,1,Could've Been,Tiffany
1988-03-26,1,I Get Weak,Belinda Carlisle
1988-03-26,1,Can I Play with Madness,Iron Maiden
1988-03-26,1,Don't Turn Around,Aswad
1988-03-26,1,"Never""/""These Dreams",Heart
1988-03-26,1,Drop the Boy,Bros
1988-04-02,1,Don't Turn Around,Aswad
1988-04-02,1,I'm Not Scared,Eighth Wonder
1988-04-02,1,Heart,Pet Shop Boys
1988-04-02,1,Cross My Broken Heart,Sinitta
1988-04-02,1,Stay on These Roads,A-ha
1988-04-02,1,Could've Been,Tiffany
1988-04-02,1,Drop the Boy,Bros
1988-04-09,1,Love Changes,Climie Fisher
1988-04-09,1,Cross My Broken Heart,Sinitta
1988-04-09,1,Drop the Boy,Bros
1988-04-09,1,Heart,Pet Shop Boys
1988-04-09,1,Could've Been,Tiffany
1988-04-09,1,Don't Turn Around,Aswad
1988-04-16,1,Cross My Broken Heart,Sinitta
1988-04-16,1,Heart,Pet Shop Boys
1988-04-16,1,Everywhere,Fleetwood Mac
1988-04-16,1,Drop the Boy,Bros
1988-04-16,1,Prove Your Love,Taylor Dayne
1988-04-16,1,Who's Leaving Who,Hazell Dean
1988-04-23,1,Who's Leaving Who,Hazell Dean
1988-04-23,1,Theme from S-Express,S'Express
1988-04-23,1,Pink Cadillac,Natalie Cole
1988-04-23,1,I Want You Back,Bananarama
1988-04-23,1,Girlfriend,Pebbles
1988-04-23,1,I Want You Back '88,Michael Jackson with The Jackson 5
1988-04-23,1,Heart,Pet Shop Boys
1988-04-30,1,I Want You Back,Bananarama
1988-04-30,1,Mary's Prayer,Danny Wilson
1988-04-30,1,One More Try,George Michael
1988-04-30,1,Theme from S-Express,S-Express
1988-04-30,1,Theme from S'Express,S'Express
1988-05-07,1,Perfect,Fairground Attraction
1988-05-07,1,Blue Monday 1988,New Order
1988-05-07,1,Theme from S'Express,S'Express
1988-05-07,1,Mary's Prayer,Danny Wilson
1988-05-07,1,Theme from S-Express,S-Express
1988-05-14,1,Perfect,Fairground Attraction
1988-05-14,1,"With a Little Help from My Friends""/""She's Leaving Home",Wet Wet Wet/Billy Bragg & Cara Tivey
1988-05-14,1,Loadsamoney,Harry Enfield
1988-05-14,1,Alphabet St.,Prince
1988-05-21,1,"With a Little Help from My Friends""/""She's Leaving Home",Wet Wet Wet/Billy Bragg & Cara Tivey
1988-05-21,1,"With a Little Help from My Friends"" ""She's Leaving Home",Wet Wet Wet Billy Bragg and Cara Tivey
1988-05-21,1,Divine Emotions,Narada
1988-05-21,1,"With a Little Help from My Friends"" / ""She's Leaving Home",Wet Wet Wet / Billy Bragg and Cara Tivey
1988-05-21,1,Anfield Rap,Liverpool F.C.
1988-05-21,1,Got to Be Certain,Kylie Minogue
1988-05-28,1,Somewhere in My Heart,Aztec Camera
1988-05-28,1,The King of Rock 'n' Roll,Prefab Sprout
1988-05-28,1,Circle in the Sand,Belinda Carlisle
1988-05-28,1,"With a Little Help from My Friends"" ""She's Leaving Home",Wet Wet Wet Billy Bragg and Cara Tivey
1988-05-28,1,Got to Be Certain,Kylie Minogue
1988-05-28,1,"With a Little Help from My Friends"" / ""She's Leaving Home",Wet Wet Wet / Billy Bragg and Cara Tivey
1988-05-28,1,"With a Little Help from My Friends""/""She's Leaving Home",Wet Wet Wet/Billy Bragg & Cara Tivey
1988-06-04,1,My One Temptation,Mica Paris
1988-06-04,1,The King of Rock 'n' Roll,Prefab Sprout
1988-06-04,1,Got to Be Certain,Kylie Minogue
1988-06-04,1,Love Will Save the Day,Whitney Houston
1988-06-04,1,Check This Out,L.A. Mix
1988-06-04,1,"With a Little Help from My Friends"" / ""She's Leaving Home",Wet Wet Wet / Billy Bragg and Cara Tivey
1988-06-04,1,"With a Little Help from My Friends""/""She's Leaving Home",Wet Wet Wet/Billy Bragg & Cara Tivey
1988-06-04,1,"With a Little Help from My Friends"" ""She's Leaving Home",Wet Wet Wet Billy Bragg and Cara Tivey
1988-06-11,1,"Voyage, voyage",Desireless
1988-06-11,1,Doctorin' the Tardis,The Timelords
1988-06-11,1,"With a Little Help from My Friends"" ""She's Leaving Home",Wet Wet Wet Billy Bragg and Cara Tivey
1988-06-11,1,"With a Little Help from My Friends"" / ""She's Leaving Home",Wet Wet Wet / Billy Bragg and Cara Tivey
1988-06-11,1,I Saw Him Standing There,Tiffany
1988-06-18,1,Everyday Is Like Sunday,Morrissey
1988-06-18,1,Wild World,Maxi Priest
1988-06-18,1,"Voyage, voyage",Desireless
1988-06-18,1,Boys,Sabrina
1988-06-18,1,I Owe You Nothing,Bros
1988-06-18,1,Doctorin' the Tardis,The Timelords
1988-06-25,1,Tribute,The Pasadenas
1988-06-25,1,In the Air Tonight,Phil Collins
1988-06-25,1,Breakfast in Bed,UB40 featuring Chrissie Hynde
1988-06-25,1,The Twist,The Fat Boys with Chubby Checker
1988-06-25,1,Boys,Sabrina
1988-06-25,1,I Owe You Nothing,Bros
1988-07-02,1,Fast Car,Tracy Chapman
1988-07-02,1,The Twist,The Fat Boys with Chubby Checker
1988-07-02,1,I Owe You Nothing,Bros
1988-07-02,1,"Push It""/""Tramp",Salt-n-Pepa
1988-07-09,1,"Push It""/""Tramp",Salt-n-Pepa
1988-07-09,1,Nothing's Gonna Change My Love for You,Glenn Medeiros
1988-07-16,1,Roses Are Red,The Mac Band featuring The McCampbell Brothers
1988-07-16,1,I Don't Want to Talk About It,Everything but the Girl
1988-07-16,1,"Push It""/""Tramp",Salt-n-Pepa
1988-07-16,1,Nothing's Gonna Change My Love for You,Glenn Medeiros
1988-07-23,1,I Want Your Love,Transvision Vamp
1988-07-23,1,I Don't Want to Talk About It,Everything but the Girl
1988-07-23,1,Roses Are Red,The Mac Band featuring The McCampbell Brothers
1988-07-23,1,Dirty Diana,Michael Jackson
1988-07-23,1,Foolish Beat,Debbie Gibson
